Delosperma;Cooper-D.;
Lampranthus;Rosablütiger L.;
Lampranthus;Ansehnlicher L.;
Tetragonia;Neuseeländischer Spinat;
Feigenkaktus;Zerbrechlicher F.;
Feigenkaktus;Dachziegelartiger F.;
Feigenkaktus;Niederliegender F.;
Feigenkaktus;Braundorniger F.;
Feigenkaktus;Vielstachliger F.;
Feigenkaktus;Igelartiger F.;
Malabarspinat;Malabarspinat;
Madeirawein, Basellkartoffel;Madeirawein;
Wunderblume;Gewöhnliche W.;
Wunderblume;Langröhrige W.;
Abronie, Sandverbene;Doldige A., Rosafarbene Sandverbene;
Hornkraut;Filziges H.;
Hornkraut;Bieberstein-H.;
Hornkraut;Reinweißes H.;
Hornkraut;Acker-H.;
Hornkraut;Großblütiges H.;
Nabelmiere;Moos-N.;
Sandkraut;Vierkantiges S.;
Sandkraut;Rosa S.;
Sandkraut;Großblütiges S.;
Sandkraut;Berg-S.;
Mastkraut;Pfriemen-M., Sternmoos;
Miere;Grasblättrige M.;
Miere;Frühlings-M., Kupferblümchen;
Miere;Nadelblättrige M.;
Gipskraut;Acker-G.;
Gipskraut;Ansehnliches G.;
Gipskraut;Rispiges G., Schleierkraut;
Gipskraut;Pazifik-Schleierkraut;
Gipskraut;Polster-G.;
Gipskraut;Hornkrautähnliches G.;
Gipskraut;Schmalblättriges G.;
Gipskraut;Kriechendes G.;
Gipskraut;Felsen-G.;
Seifenkraut;Kalabrisches S.;
Seifenkraut;Gänseblümchenblättriges S.;
Seifenkraut;Gelbes S.;
Seifenkraut;Niedriges S.;
Seifenkraut;Echtes S.;
Seifenkraut;Haussknecht-S.;
Seifenkraut;Rasenbildendes S.;
Seifenkraut;Rotes S.;
Kuhnelke, Kuhkraut;Saat-K.;
Felsennelke;Steinbrech-F.;
Nelke;Schwefel-N.;
Nelke;Bart-N.;
Nelke;Blutrote N.;
Nelke;Karthäuser-N.;
Nelke;Kaisernelken, Heddewigsnelken, Chinesernelken;
Nelke;Chinesische N.;
Nelke;Gletscher-N.;
Nelke;Bulgarische N.;
Nelke;Freyn-N.;
Nelke;Alpen-N.;
Nelke;Glänzende N.;
Nelke;Heide-N.;
Nelke;Schlanke N.;
Nelke;Borstgrasförmige N.;
Nelke;Garten-N.;
Nelke;Pfingst-N.;
Nelke;Stein-N.;
Nelke;Feder-N.;
Nelke;Pracht-N.;
Nelke;Auvergne-N.;
Nelke;Montpellier-N.;
Nelke;Sand-N.;
Nelke;Geröll-N.;
Leimkraut, Lichtnelke, Pechnelke;Nelken-L., Morgenröschen;
Leimkraut, Lichtnelke, Pechnelke;Himmelsröschen;
Leimkraut, Lichtnelke, Pechnelke;Hängendes L.;
Leimkraut, Lichtnelke, Pechnelke;Rote Lichtnelke;
Leimkraut, Lichtnelke, Pechnelke;Großblütiges L.;
Leimkraut, Lichtnelke, Pechnelke;Zawadzki-L.;
Leimkraut, Lichtnelke, Pechnelke;Klippen-L.;
Leimkraut, Lichtnelke, Pechnelke;Stängelloses L.;
Leimkraut, Lichtnelke, Pechnelke;Alpen-L., Alpen-Strahlensame;
Leimkraut, Lichtnelke, Pechnelke;Vierzähniges L., Kleiner Strahlensame;
Leimkraut, Lichtnelke, Pechnelke;Kaukasisches L.;
Leimkraut, Lichtnelke, Pechnelke;Alpen-Pechnelke;
Leimkraut, Lichtnelke, Pechnelke;Jupiter-Lichtnelke;
Leimkraut, Lichtnelke, Pechnelke;Brennende Liebe;
Leimkraut, Lichtnelke, Pechnelke;Großblütige Lichtnelke;
Leimkraut, Lichtnelke, Pechnelke;Pechnelke;
Leimkraut, Lichtnelke, Pechnelke;Kuckucks-Lichtnelke;
Leimkraut, Lichtnelke, Pechnelke;Vexiernelke, Kronen-Lichtnelke;
Rade;Korn-R.;
Spergel, Spark;Acker-S.;
Mauermiere, Nagelkraut;Silber-M.;
Mauermiere, Nagelkraut;Kapela-M.;
Mauermiere, Nagelkraut;Kopfige M.;
Bruchkraut;Kahles B.;
Bruchkraut;Behaartes B.;
Brandschopf;Silber-B.;
Amarant, Fuchsschwanz;Garten-F.;
Amarant, Fuchsschwanz;Dreifarben-A., Papageienkraut;
Amarant, Fuchsschwanz;Trauer-F.;
Amarant, Fuchsschwanz;Rispiger A.;
Spreublume;Spreublume;
Papageienblatt;Papageienblatt;
Kugelamarant;Niedlicher K.;
Kugelamarant;Niederliegender K.;
Kugelamarant;Echter K.;
Iresine;Brasilianische I., Brutblatt;
Iresine;Ekuadorianische I., Linden-I.;
Rankspinat, Hablitzie;Rankspinat, Schmerwurz-Hablitzie;
Rübe;Rübe, Beta-Rübe, Mangold;
Rübe;Schnitt-Mangold;
Rübe;Stiel-Mangold;
Rübe;Mangold;
Rübe;Rübe, Beta-Rübe;
Rübe;Rote R., Rote Bete;
Rübe;Gelbe R., Gelbe Bete;
Rübe;Futter-R., Runkel-R.;
Rübe;Zucker-R.;
Gänsefuß;Guter Heinrich;
Gänsefuß;Klebriger G., Eichenblättriger G.;
Gänsefuß;Wurmsamen, Mexikanisches Teekraut, Jesuitentee;
Gänsefuß;Durchblätterter Erdbeerspinat;
Gänsefuß;Kopfiger Erdbeerspinat;
Gänsefuß;Stechapfelblättriger G.;
Gänsefuß;Stink-G.;
Gänsefuß;Reis-G., Reismelde, Reisspinat, Quinoa;
Gänsefuß;Riesen-G., Spinatbaum;
Melde;Garten-M.;
Spinat;Spinat;
Dornmelde, Sommerzypresse;Besen-D., Sommerzypresse;
Bitterwurz, Lewisie;Kurzkelchige B.;
Bitterwurz, Lewisie;Nevada-B. –;
Bitterwurz, Lewisie;Auferstehende B.;
Bitterwurz, Lewisie;Gewöhnliche B.;
Bitterwurz, Lewisie;Columbia-B.;
Bitterwurz, Lewisie;Große B.;
Portulak –;Portulakröschen, Großblütiger P.;
Portulak –;Flachblättriger P. –;
Portulak –;Gemüse-P.;
Calandrinie;Großblütige C.;
Calandrinie;Schirm-C., Doldenblütige C. –;
Claytonie;Tellerkraut, Kubaspinat;
Claytonie;Sibirische C.;
Claytonie;Virginische C.;
Wollknöterich;Douglas-W.;
Wollknöterich;Rasenbildender W.;
Wollknöterich;Eiblättriger W.;
Wollknöterich;Kennedy-W.;
Wollknöterich;Schnee-W.;
Wollknöterich;Büschelblättriger W.;
Wollknöterich;Goldner W.;
Wollknöterich;Korbblütiger W.;
Wollknöterich;Flaumiger W., Schwefelblütiger W.;
Säuerling;Alpen-S.;
Rhabarber;Königs-Rh.;
Rhabarber;Edel-Rh.;
Rhabarber;Gewöhnlicher Rh., Wellblatt-Rh.;
Rhabarber;Himalaja-Rh.;
Rhabarber;Gebräuchlicher Rh., Medizinal-Rh.;
Rhabarber;Medizinal-Rh.;
Rhabarber;Kron-Rh.;
Rhabarber;Zier-Rh.;
Flügelknöterich;Schling-F., Silberregen, „Architektentrost“;
Flügelknöterich;Japanischer F.;
Flügelknöterich;Sachalin-F.;
Wiesenknöterich;Teppich-W., Schnecken-W.;
Wiesenknöterich;Heidelbeerblättriger W.;
Wiesenknöterich;Knöllchen-W.;
Wiesenknöterich;Dünnstängliger W.;
Wiesenknöterich;Nepal-W.;
Wiesenknöterich;Schlangen-W.;
Wiesenknöterich;Kerzen-W.;
Bergknöterich;Weicher B.;
Bergknöterich;Himalaja-B.;
Bergknöterich;Glockenblütiger B.;
Knöterich;Wasser-K.;
Knöterich;Orient-K.;
Knöterich;Kopf-K.;
Knöterich;Buchweizen;
Knöterich;Echter B., Heide(n)korn;
Mühlenbeckie, Drahtstrauch;Achselblütige M.;
Mühlenbeckie, Drahtstrauch;Windende M.;
Bleiwurz;Kapländische B.;
Bleiwurz;Europäische B.;
Hornnarbe, Bleikraut;Kriechende H.;
Igelpolster;Anmutiges I.;
Igelpolster;Nadelblättriges I.;
Igelpolster;Kurzschäftiges I.;
Igelpolster;Gemeines I.;
Igelpolster;Albanisches I.;
Grasnelke, Armerie;Welwitsch-A.;
Grasnelke, Armerie;Stechende G.;
Grasnelke, Armerie;Breitblättrige A.;
Grasnelke, Armerie;Girard-A.;
Grasnelke, Armerie;Wacholderblättrige G.;
Grasnelke, Armerie;Gewöhnliche G.;
Grasnelke, Armerie;Alpen-G.;
Strandflieder, Strandnelke;Nordafrikanischer S.;
Strandflieder, Strandnelke;Geflügelter S.;
Strandflieder, Strandnelke;Goldgelber S.;
Strandflieder, Strandnelke;Gänseblümchenblättriger S.;
Strandflieder, Strandnelke;Kleiner S.;
Strandflieder, Strandnelke;Breitblättriger S.;
Strandflieder, Strandnelke;Gewöhnlicher S.;
Strandflieder, Strandnelke;Steppenschleier-S.;
Goniolimon;Tatarisches G.;
Ährenstrandflieder;Suworow-Ä.;
Pfingstrose, Päonie;Strauch-P.;
Pfingstrose, Päonie;Gelbe P.;
Pfingstrose, Päonie;Potanin-P.;
Pfingstrose, Päonie;Delavay-P.;
Pfingstrose, Päonie;Himalaja-P.;
Pfingstrose, Päonie;Feinblättrige P.;
Pfingstrose, Päonie;Mlokosewitsch-P.;
Pfingstrose, Päonie;Wittmann-P.;
Pfingstrose, Päonie;Chinesische P., Milchweiße P.;
Pfingstrose, Päonie;Veitch-P.;
Pfingstrose, Päonie;Korallen-P.;
Pfingstrose, Päonie;Ostasiatische P.;
Pfingstrose, Päonie;Garten-P., Stauden-P.;
Pfingstrose, Päonie;Abweichende P.;
Pfingstrose, Päonie;Fremde P.;
Hartheu, Johanniskraut;Quirlblättriges H.;
Hartheu, Johanniskraut;Krähenbeerblättriges H.;
Hartheu, Johanniskraut;Mannsblut-H.;
Hartheu, Johanniskraut;Kalm-H.;
Hartheu, Johanniskraut;Sikkim-H.;
Hartheu, Johanniskraut;Immergrünes H., Großblütiges H.;
Hartheu, Johanniskraut;Bastard-H.;
Hartheu, Johanniskraut;Orientalisches H.;
Hartheu, Johanniskraut;Balkan-H.;
Hartheu, Johanniskraut;Berg-H.;
Hartheu, Johanniskraut;Kreta-H.;
Hartheu, Johanniskraut;Hornkrautähnliches H.;
Hartheu, Johanniskraut;Olymp-H.;
Hartheu, Johanniskraut;Tüpfel-H.;
Hartheu, Johanniskraut;Großes H.;
Hartheu, Johanniskraut;Flügel-H.;
Zistrose;Lorbeerblättrige Z.;
Sandröschen;Geflecktes S.;
Sonnenröschen;Apenninen-S.;
Sonnenröschen;Gewöhnliches S.;
Sonnenröschen;Safrangelbes-S.;
Sonnenröschen;Mondfleckiges S.;
Sonnenröschen;Graues S.;
Sonnenröschen;Alpen-S.;
Nadelröschen, Heideröschen;Gewöhnliches N.;
Nadelröschen, Heideröschen;Aufrechtes N., Felsen-N.;
Veilchen, Stiefmütterchen;Prärie-V.;
Veilchen, Stiefmütterchen;Frühlings-V.;
