Vernacular_name;Species;Genus;Author
Lupine;Hartweg-L.;Lupinus;L.
Lupine;Stauden-L.;Lupinus;L.
Lupine;Vielblättrige L.;Lupinus;L.
Lupine;Russel-Lupinen;Lupinus;L.
Lupine;Dichtblütige L.;Lupinus;L.
Lupine;Gelbe L.;Lupinus;L.
Lupine;Veränderliche L.;Lupinus;L.
Lupine;Behaarte L.;Lupinus;L.
Lupine;Weichhaarige L.;Lupinus;L.
Lupine;Zwerg-L.;Lupinus;L.
Bockshornklee, Schabzi(e)gerklee;Schabzi(e)gerklee;Trigonella;L.
Bockshornklee, Schabzi(e)gerklee;Bockshornklee;Trigonella;L.
Steinklee;Weißer St., Bokharaklee;Melilotus;MILL.
Steinklee;Echter St.;Melilotus;MILL.
Luzerne, Schneckenklee;Gelbklee, Hopfenklee, Hopfen-L.;Medicago;L.
Luzerne, Schneckenklee;Saat-L. –;Medicago;L.
Luzerne, Schneckenklee;Bastard-L.;Medicago;L.
Luzerne, Schneckenklee;Sand-L.;Medicago;L.
Klee;Schweden-K.;Trifolium;L.
Klee;Gold-K.;Trifolium;L.
Klee;Kleiner K;Trifolium;L.
Klee;Persischer K.;Trifolium;L.
Klee;Erdbeer-K.;Trifolium;L.
Klee;Alexandriner K.;Trifolium;L.
Klee;Pannonischer K.;Trifolium;L.
Klee;Weiß-K.;Trifolium;L.
Klee;Ladino-K.;Trifolium;L.
Klee;Inkarnat-K;Trifolium;L.
Klee;Rot-K.;Trifolium;L.
Klee;Fuchsschwanz-K.;Trifolium;L.
Wundklee;Gewöhnlicher W.;Anthyllis;L.
Wundklee;Berg-W.;Anthyllis;L.
Wundklee;Hermann-W.;Anthyllis;L.
Hornklee;Gewöhnlicher Hornklee;Lotus;L.
Geißraute;Echte Geißraute;Galega;L.
Geißraute;Hartland-G.;Galega;L.
Süßholz;Echtes Süßholz;Glycyrrhiza;L.
Serradella;Serradella;Ornithopus;L.
Kronwicke;Bunte K.;Coronilla;NA
Kronwicke;Berg-K.;Coronilla;NA
Kronwicke;Scheiden-K.;Coronilla;NA
Süßklee;Alpen-S.;Hedysarum;L.
Süßklee;Italienischer Hahnenkopf, Spanische Esparsette;Hedysarum;L.
Süßklee;Vielpaariger S.;Hedysarum;L.
Esparsette;Berg-E.;Onobrychis;MILL.
Esparsette;Saat-E.;Onobrychis;MILL.
Wicke;Einpaarige W.;Vicia;L.
Wicke;Ackerbohne, Saubohne;Vicia;L.
Wicke;Ackerbohne;Vicia;L.
Wicke;Pferdebohne;Vicia;L.
Wicke;Puffbohne, Dicke Bohne;Vicia;L.
Wicke;Linsen-W., Steinlinse;Vicia;L.
Wicke;Zottel-W.;Vicia;L.
Wicke;Falsche Vogel-W.;Vicia;L.
Wicke;Pannonische W.;Vicia;L.
Wicke;Saat-W.;Vicia;L.
Linse;Speise-L.;Lens;MILL.
Platterbse;Frühlings-P.;Lathyrus;L.
Platterbse;Transsilvanische P.;Lathyrus;L.
Platterbse;Gelbe P.;Lathyrus;L.
Platterbse;Großblütige P.;Lathyrus;L.
Platterbse;Saat-P.;Lathyrus;L.
Platterbse;Duftende P.;Lathyrus;L.
Platterbse;Garten-;Lathyrus;L.
Platterbse;Duftwicke;Lathyrus;L.
Platterbse;Wald-P.;Lathyrus;L.
Platterbse;Breitblättrige P.;Lathyrus;L.
Erbse;Saat-, Speise-E.;Pisum;L.
Erbse;Futter-E., Peluschke;Pisum;L.
Erbse;Trockenspeise-E., Schal-E.;Pisum;L.
Erbse;Mark-E.;Pisum;L.
Erbse;Zucker-E.;Pisum;L.
Sojabohne;Sojabohne;Glycine;WILLD.
Bohne;Feuer-B.;Phaseolus;L.
Bohne;Prunk-B.;Phaseolus;L.
Bohne;Garten-B.;Phaseolus;L.
Bohne;Busch-B.;Phaseolus;L.
Bohne;Stangen-B.;Phaseolus;L.
Bohne;Wachs-B.;Phaseolus;L.
Raute;Wein-R.;Ruta;L.
Raute;Gefranste R.;Ruta;L.
Diptam;Diptam;Dictamnus;L.
Skimmie;Japanische S.;Skimmia;THUNB.
Skimmie;Chinesische S.;Skimmia;THUNB.
Ballonrebe, Herzsame;Ballonrebe, Herzsame;Cardiospermum;L.
Springkraut;Hawker-S.;Impatiens;L.
Springkraut;Kriechendes S.;Impatiens;L.
Springkraut;Garten-S., Balsamine;Impatiens;L.
Springkraut;Niam-Niam-S.;Impatiens;L.
Springkraut;Drüsiges S.;Impatiens;L.
Springkraut;Soden-S.;Impatiens;L.
Springkraut;Fleißiges Lieschen;Impatiens;L.
Springkraut;Assam-S.;Impatiens;L.
Springkraut;Balfour-S.;Impatiens;L.
Springkraut;Orangefarbenes S.;Impatiens;L.
Springkraut;Großes S., Rührmichnichtan;Impatiens;L.
Springkraut;Kleinblütiges S.;Impatiens;L.
Lein;Kopfiger L.;Linum;L.
Lein;Glockiger L.;Linum;L.
Lein;Gelber L.;Linum;L.
Lein;Zierlicher L.;Linum;L.
Lein;Großblütiger L., Roter L.;Linum;L.
Lein;Klebriger L.;Linum;L.
Lein;Zottiger L.;Linum;L.
Lein;Hartheublättriger L;Linum;L.
Lein;Schmalblättriger L.;Linum;L.
Lein;Halbstrauch-L.;Linum;L.
Lein;Saat-L., Flachs;Linum;L.
Lein;Spring-Lein;Linum;L.
Lein;Faser-Lein;Linum;L.
Lein;Öl-Lein;Linum;L.
Lein;Kombinations-Lein;Linum;L.
Lein;Narbonner L.;Linum;L.
Lein;Ausdauernder L., Dauer-L., Stauden-L.;Linum;L.
Lein;Österreichischer L.;Linum;L.
Sauerklee;Keilblättriger S.;Oxalis;L.
Sauerklee;Kordilleren-S.;Oxalis;L.
Sauerklee;Neunblättriger S.;Oxalis;L.
Sauerklee;Vierblättriger S., Glücksklee;Oxalis;L.
Sauerklee;Nickender S., Ziegenfuß-S.;Oxalis;L.
Sauerklee;Gehörnter S., Horn-S.;Oxalis;L.
Sauerklee;Valdivia-S.;Oxalis;L.
Sauerklee;Knolliger S., Oca;Oxalis;L.
Sauerklee;Buschiger S.;Oxalis;L.
Sauerklee;Niederliegender S;Oxalis;L.
Sauerklee;Purpur-S.;Oxalis;L.
Sauerklee;Wald-S.;Oxalis;L.
Sauerklee;Oregon-S.;Oxalis;L.
Sauerklee;Rosa S.;Oxalis;L.
Sauerklee;Schmetterlingsblättriger S.;Oxalis;L.
Sauerklee;Breitblättriger S.;Oxalis;L.
Sauerklee;Großblütiger S., Bowie-S.;Oxalis;L.
Sauerklee;Brasilianischer S.;Oxalis;L.
Storchschnabel;Silber-St.;Geranium;L.
Storchschnabel;Farrer-St.;Geranium;L.
Storchschnabel;Pylzow-St;Geranium;L.
Storchschnabel;Osttibetischer St.;Geranium;L.
Storchschnabel;Grauer St.;Geranium;L.
Storchschnabel;Schwarzäugiger St.;Geranium;L.
Storchschnabel;Blutroter St.;Geranium;L.
Storchschnabel;Cambridge-St.;Geranium;L.
Storchschnabel;Dalmatiner St.;Geranium;L.
Storchschnabel;Blutroter St.;Geranium;L.
Storchschnabel;Duft-St., Balkan-St., Felsen-St.;Geranium;L.
Storchschnabel;Bach-St., Blassblütiger St.;Geranium;L.
Storchschnabel;Rosa St.;Geranium;L.
Storchschnabel;Knotiger St.;Geranium;L.
Storchschnabel;Verschiedenfarbiger St.;Geranium;L.
Storchschnabel;Ausläufer-St.;Geranium;L.
Storchschnabel;Armenischer St.;Geranium;L.
Storchschnabel;Brauner St.;Geranium;L.
Storchschnabel;Zurückgebogener St.;Geranium;L.
Storchschnabel;Begrannter St.;Geranium;L.
Storchschnabel;Münchner St.;Geranium;L.
Storchschnabel;Kaukasus-St.;Geranium;L.
Storchschnabel;Knolliger St.;Geranium;L.
Storchschnabel;Breitkronblättriger St.;Geranium;L.
Storchschnabel;Pracht-St.;Geranium;L.
Storchschnabel;Georgischer St.;Geranium;L.
Storchschnabel;Himalaja-St.;Geranium;L.
Storchschnabel;Wiesen-St.;Geranium;L.
Storchschnabel;Clarke-St.;Geranium;L.
Storchschnabel;Wallich-St.;Geranium;L.
Storchschnabel;Sumpf-St.;Geranium;L.
Storchschnabel;Mandschurischer St.;Geranium;L.
Storchschnabel;Wald-St.;Geranium;L.
Storchschnabel;Gefleckter St.;Geranium;L.
Reiherschnabel;Kranichartiger R.;Erodium;L’HÉR
Reiherschnabel;Pelargonienblütiger R.;Erodium;L’HÉR
Reiherschnabel;Balearen-R.;Erodium;L’HÉR
Reiherschnabel;Korsischer R.;Erodium;L’HÉR
Reiherschnabel;Veränderlicher R.;Erodium;L’HÉR
Reiherschnabel;Gelber R.;Erodium;L’HÉR
Reiherschnabel;Wermut-R.;Erodium;L’HÉR
Reiherschnabel;Farnblättriger R.;Erodium;L’HÉR
Reiherschnabel;Drüsiger R.;Erodium;L’HÉR
Reiherschnabel;Felsen-R.;Erodium;L’HÉR
Reiherschnabel;Pyrenäen-R.;Erodium;L’HÉR
Reiherschnabel;Moschus-R.;Erodium;L’HÉR
Pelargonie, „Geranie“;Türkische P.;Pelargonium;L’HÉR.
Pelargonie, „Geranie“;Efeu-Pelar-gonie;Pelargonium;L’HÉR.
Pelargonie, „Geranie“;Efeu-, Hänge-P.;Pelargonium;L’HÉR.
Pelargonie, „Geranie“;Zonal-P.;Pelargonium;L’HÉR.
Pelargonie, „Geranie“;Edel-P.;Pelargonium;L’HÉR.
Sumpfblume;Douglas-S., Spiegeleierblume;Limnanthes;R.
Kapuzinerkresse;Große K.;Tropaeolum;L.
Kapuzinerkresse;Kleine K.;Tropaeolum;L.
Kapuzinerkresse;Schildtragende K.;Tropaeolum;L.
Kapuzinerkresse;Kletternde K., Kanarienvogelblume;Tropaeolum;L.
Kapuzinerkresse;Knollen-K.;Tropaeolum;L.
Kapuzinerkresse;Prächtige K.;Tropaeolum;L.
Kapuzinerkresse;Fünfblättrige K.;Tropaeolum;L.
Kapuzinerkresse;Dreifarbige K.;Tropaeolum;L.
Kapuzinerkresse;Blaue K.;Tropaeolum;L.
Kreuzblume;Kalk-K.;Polygala;L.
Kreuzblume;Große K.;Polygala;L.
Kreuzblume;Myrtenblättrige K.;Polygala;L.
Kreuzblume;Erbsen-K., Süßer Erbsenstrauch;Polygala;L.
Kreuzblume;Pyrenäische K.;Polygala;L.
Kreuzblume;Buchsblättrige K., Zwergbuchs;Polygala;L.
Blutweiderich;Geflügelter B.;Lythrum;L.
Blutweiderich;Gewöhnlicher B.;Lythrum;L.
Blutweiderich;Ruten-B.;Lythrum;L.
Köcherblümchen;Feuerfarbiges K., Zigarettenblümchen;Cuphea;P. BROWNE
Köcherblümchen;Kleinkroniges K.;Cuphea;P. BROWNE
Köcherblümchen;Purpurschwarzes K.;Cuphea;P. BROWNE
Köcherblümchen;Mauseöhrchen-K.;Cuphea;P. BROWNE
Köcherblümchen;Ysopblättriges K.;Cuphea;P. BROWNE
Köcherblümchen;Dunkelpurpurblütiges K.;Cuphea;P. BROWNE
Köcherblümchen;Hellpurpurblütiges K.;Cuphea;P. BROWNE
Heimie;Weidenblättrige H.;Heimia;LINK
Heimie;Myrtenblättrige H.;Heimia;LINK
Wasserweiderich, Wasseroleander;Quirlblättriger W.;Decodon;J. F. GMEL.
Zylinderputzer, Flaschenbürste;Karminroter Z.;Callistemon;R.
Myrtenheide;Hartheublättrige M.;Melaleuca;L.
Myrte;Gemeine M.;Myrtus;L.
Granatapfel;Granatapfelbaum;Punica;L.
Tibouchine;Glänzende T.;Tibouchina;AUBL.
Heterocentron;Kriechendes H., Spanischer Schal;Heterocentron;HOOK.
Heterocentron;Kaskaden-H., Kaskadenblume;Heterocentron;HOOK.
Weidenröschen;Schmalblättriges W.;Epilobium;L.
Weidenröschen;Breitblättriges W.;Epilobium;L.
Weidenröschen;Rosmarin-W.;Epilobium;L.
Weidenröschen;Fleischer-W., Kies-W.;Epilobium;L.
Weidenröschen;Gelbes W.;Epilobium;L.
Weidenröschen;Vogelblütiges W., Kolibritrompete;Epilobium;L.
Weidenröschen;Rauhaariges W.;Epilobium;L.
Weidenröschen;Purpur-W.;Epilobium;L.
Weidenröschen;Geröllhalden-W.;Epilobium;L.
Weidenröschen;Flussschotter-W.;Epilobium;L.
Weidenröschen;Komarow-W.;Epilobium;L.
Nachtkerze;Weiße N.;Oenothera;L.
Nachtkerze;Stängellose N.;Oenothera;L.
Nachtkerze;Chilenische N.;Oenothera;L.
Nachtkerze;Keulenfrüchtige N.;Oenothera;L.
Nachtkerze;Rosablütige N.;Oenothera;L.
Nachtkerze;Drüsenhaarige N., Knospennickende N.;Oenothera;L.
Nachtkerze;Sonnentropfen-N.;Oenothera;L.
Nachtkerze;Dreilappige N.;Oenothera;L.
Nachtkerze;Missouri-N.;Oenothera;L.
Nachtkerze;Rotkelchige N.;Oenothera;L.
Nachtkerze;Zweijährige N., Gewöhnliche N.;Oenothera;L.
Clarkie, Mandelröschen;Sommerazalee;Clarkia;PURSH
Clarkie, Mandelröschen;Zierliche C.;Clarkia;PURSH
Clarkie, Mandelröschen;Diamanten-C.;Clarkia;PURSH
Clarkie, Mandelröschen;Großblütige C.;Clarkia;PURSH
Clarkie, Mandelröschen;Feenfächer-C.;Clarkia;PURSH
Clarkie, Mandelröschen;Liebliche C.;Clarkia;PURSH
Lopezie;Mexikanische L.;Lopezia;CAV.
Fuchsie;Niederliegende F.;Fuchsia;L.
Fuchsie;Glänzende F.;Fuchsia;L.
Fuchsie;Scharlachrote F.;Fuchsia;L.
Fuchsie;Scharlach-F.;Fuchsia;L.
Fuchsie;Königliche F.;Fuchsia;L.
Fuchsie;Baum-F., Flieder-F.;Fuchsia;L.
Fuchsie;Rispentragende F.;Fuchsia;L.
Fuchsie;Leuchtende F.;Fuchsia;L.
Fuchsie;Dreiblättrige F.;Fuchsia;L.
Fuchsie;Bolivianische F.;Fuchsia;L.
Prachtkerze;Kleinblütige P., Eidechsenschwanz-P.;Gaura;L.
Prachtkerze;Duftende P., Rote P.;Gaura;L.
Prachtkerze;Lindheimer-P.;Gaura;L.
Wassernuss;Wassernuss;Trapa;L.
Tausendblatt;Brasilianisches T., Papageienfeder;Myriophyllum;L.
Tausendblatt;Quirl-T.;Myriophyllum;L.
Tausendblatt;Ähren-T.;Myriophyllum;L.
Tausendblatt;Verschiedenblättriges T.;Myriophyllum;L.
Tausendblatt;Täuschendes T.;Myriophyllum;L.
Gunnera, Mammutblatt;Zwerg-G.;Gunnera;L.
Gunnera, Mammutblatt;Riesen-G., Mammutblatt;Gunnera;L.
Tannenwedel;Tannenwedel;Hippuris;L.
Hartriegel;Schwedischer H.;Cornus;L.
Hartriegel;Kanadischer H.;Cornus;L.
Efeu;Gewöhnlicher E.;Hedera;L.
Efeu;Efeuaralie;Hedera;L.
Efeu;Kolchischer E.;Hedera;L.
Aralie;Nacktstänglige A.;Aralia;L.
Aralie;Steifhaarige A.;Aralia;L.
Aralie;Amerikanische A.;Aralia;L.
Ginseng, Kraftwurz;Kleiner G.;Panax;L.
Ginseng, Kraftwurz;Koreanischer G.;Panax;L.
Ginseng, Kraftwurz;Kanadischer G., Amerikanischer G.;Panax;L.
Blaudolde;Blaudolde;Didiscus;DC.
Azorella;Dreigablige A;Azorella;LAM.
Sanikel;Sanikel;Sanicula;L.
Schaftdolde;Schaftdolde;Hacquetia;NECK. ex DC
Sterndolde;Riesen-St.;Astrantia;L.
Sterndolde;Große St.;Astrantia;L.
Sterndolde;Kleine St.;Astrantia;L.
Mannstreu, Edeldistel;Yuccablättrige M.;Eryngium;L.
Mannstreu, Edeldistel;Alpen-M.;Eryngium;L.
Mannstreu, Edeldistel;Alpendistel;Eryngium;L.
Mannstreu, Edeldistel;Stranddistel, Strand-M.;Eryngium;L.
Mannstreu, Edeldistel;Elfenbeindistel, Riesen-M.;Eryngium;L.
Mannstreu, Edeldistel;Flachblättrige M.;Eryngium;L.
Mannstreu, Edeldistel;Oliver;Eryngium;L.
Mannstreu, Edeldistel;Blaue M.;Eryngium;L.
Mannstreu, Edeldistel;Amethyst-M.;Eryngium;L.
Mannstreu, Edeldistel;Bourgat- M.;Eryngium;L.
Mannstreu, Edeldistel;Zabel- M.;Eryngium;L.
Kälberkropf;Raufrüchtiger K.;Chaerophyllum;L.
Kälberkropf;Byzantinischer K.;Chaerophyllum;L.
Kälberkropf;Kerbelrübe, Knolliger K.;Chaerophyllum;L.
Kälberkropf;Gold-K.;Chaerophyllum;L.
Kerbel;Garten-K.;Anthriscus;PERS.
Kerbel;Wiesen-K.;Anthriscus;PERS.
Süßdolde;Süßdolde;Myrrhis;MILL.
Striemendolde;Striemendolde;Molopospermum;W. D. J. KOCH
Koriander;Koriander;Coriandrum;L.
Sellerie;Sellerie;Apium;L.
Sellerie;Schnitt-S.;Apium;L.
Sellerie;Bleich-S.;Apium;L.
Sellerie;Knollen-S.;Apium;L.
Petersilie;Garten-P.;Petroselinum;HILL
Petersilie;Blatt-P.;Petroselinum;HILL
Petersilie;Wurzel-P.;Petroselinum;HILL
Kümmel;Wiesen-K.;Carum;L.
Knollenkümmel;Echter K.;Bunium;L.
Knollenkümmel;Erdkastanie;Bunium;L.
Pimpinelle, Anis;Anis;Pimpinella;L.
Giersch;Giersch, Geißfuß;Aegopodium;L.
Merk, Zuckerwurz;Zuckerwurz, Süßwurz;Sium;L.
Augenwurz;Zottige A.;Athamantha;L.
Augenwurz;Haynald–A.;Athamantha;L.
Fenchel;Fenchel;Foeniculum;MILL.
Fenchel;Garten-F;Foeniculum;MILL.
Fenchel;Butter-F;Foeniculum;MILL.
Fenchel;Wilder F;Foeniculum;MILL.
Fenchel;Gewürz-F.;Foeniculum;MILL.
Fenchel;Süßer F;Foeniculum;MILL.
Fenchel;Knollen-F;Foeniculum;MILL.
Dill;Blatt-;Anethum;L.
Dill;Körner-D.;Anethum;L.
Dill;Dill;Anethum;L.
Bärwurz;Bärwurz;Meum;MILL.
Bärwurz;Bärenkümmel;Meum;MILL.
Mutterwurz;Alpen-M.;Ligusticum;L.
Engelwurz;Echte E.;Angelica;L.
Engelwurz;Erz-E.;Angelica;L.
Engelwurz;Angelika;Angelica;L.
Liebstöckel;Garten-Liebstöckel;Levisticum;HILL
Liebstöckel;Maggikraut;Levisticum;HILL
Haarstrang;Meisterwurz;Peucedanum;L.
Haarstrang;Hirschwurz;Peucedanum;L.
Haarstrang;Echter H.;Peucedanum;L.
Haarstrang;Elsässer-H.;Peucedanum;L.
Pastinak;Saat-P.;Pastinaca;L.
Bärenklau;Steven-B.;Heracleum;L.
Bärenklau;Vorderasiatischer B.;Heracleum;L.
Bärenklau;Wolliger B.;Heracleum;L.
Bärenklau;Riesen-B., Herkulesstaude;Heracleum;L.
Bärenklau;Sosnowsky-B.;Heracleum;L.
Bärenklau;Lehmann-B.;Heracleum;L.
Bärenklau;Weichhaariger B.;Heracleum;L.
Möhre;Garten-M.;Daucus;L.
Möhre;Mohrrübe;Daucus;L.
Möhre;Futter-M.;Daucus;L.
Möhre;Karotten;Daucus;L.
Spindelstrauch, Pfaffenhütchen;Kletter-S.;Euonymus;L.
Fieberklee;Fieberklee, Bitterklee;Menyanthes;L.
Seekanne;Seekanne;Nymphoides;SÉG.
Tausendgüldenkraut;Ausdauerndes T.;Centaurium;HILL
Tausendgüldenkraut;Gedrängtes T.;Centaurium;HILL
Tausendgüldenkraut;Echtes T.;Centaurium;HILL
Bitterling, Bitterenzian;Durchwachsenblättriger B.;Blackstonia;HUDS.
Enzian;Dreiblättriger E.;Gentiana;L.
Enzian;Seltsamer E.;Gentiana;L.
Enzian;Schmuck-E.;Gentiana;L.
Enzian;Wellensittich-E.;Gentiana;L.
Enzian;Lawrence-E.;Gentiana;L.
Enzian;Chinesischer Herbst-E.;Gentiana;L.
Enzian;Bayerischer E.;Gentiana;L.
Enzian;Frühlings-E.;Gentiana;L.
Enzian;Kurzblättriger E.;Gentiana;L.
Enzian;Kalk-Glocken-E., Clusius-E.;Gentiana;L.
Enzian;Alpen-E.;Gentiana;L.
Enzian;Schmalblättriger E.;Gentiana;L.
Enzian;Kiesel-Glocken-E., Koch-E.;Gentiana;L.
Enzian;Andrews-E.;Gentiana;L.
Enzian;Sommer-E.;Gentiana;L.
Enzian;Fernost-E.;Gentiana;L.
Enzian;Scharfer E.;Gentiana;L.
Enzian;Schwalbenwurz-E.;Gentiana;L.
Enzian;Lungen-E.;Gentiana;L.
Enzian;Walujew-E.;Gentiana;L.
Enzian;Kreuz-E.;Gentiana;L.
Enzian;Daurischer E.;Gentiana;L.
Enzian;Röhrenblütiger E.;Gentiana;L.
Enzian;Kreuz-E. –;Gentiana;L.
Enzian;Tibet-E.;Gentiana;L.
Enzian;Großblättriger E.;Gentiana;L.
Enzian;Schmalblättriger E.;Gentiana;L.
Enzian;Röhrenblütiger E.;Gentiana;L.
Enzian;Gelber E.;Gentiana;L.
Enzian;Purpur-E.;Gentiana;L.
Enzian;Burser-E.;Gentiana;L.
Enzian;Ungarn-E., Ostalpen-E.;Gentiana;L.
Enzian;Tüpfel-E.;Gentiana;L.
Tarant;Blauer T.;Swertia;L.
Prärieenzian, Tulpenenzian;Prärieenzian, Tulpenenzian;Eustoma;SALISB.
Blaustern;Amerikanischer B.;Amsonia;WALT.
Blaustern;Orientalischer B.;Amsonia;WALT.
Immergrün, Singrün;Krautiges I.;Vinca;L.
Immergrün, Singrün;Kleines I.;Vinca;L.
Immergrün, Singrün;Großes I.;Vinca;L.
Oleander;Gewöhnlicher O.;Nerium;L.
Hundsgift;Spreizendes H.;Apocynum;L.
Hundsgift;Hanf-H., Indianerhanf;Apocynum;L.
Baumschlinge;Griechische B.;Periploca;L.
Seidenpflanze;Strauchige S.;Asclepias;L.
Seidenpflanze;Curacao-S.;Asclepias;L.
Seidenpflanze;Knollige S.;Asclepias;L.
Seidenpflanze;Sumpf-S.;Asclepias;L.
Seidenpflanze;Curacao-S.;Asclepias;L.
Seidenpflanze;Ansehnliche S.;Asclepias;L.
Seidenpflanze;Gewöhnliche S.;Asclepias;L.
Schwalbenwurz;Schwarze Sch.;Vincetoxicum;WOLF
Schwalbenwurz;Weiße Sch.;Vincetoxicum;WOLF
Porzellansternchen;Blaues P.;Houstonia;L.
Porzellansternchen;Kriechendes P.;Houstonia;L.
Manettie;Gelbrote M.;Manettia;L.
Koprosma;Nadelblättrige K.;Coprosma;J.
Rebhuhnbeere;Kriechende R.;Mitchella;L.
Rosenwaldmeister, Scheinwaldmeister;Langgriffliger R.;Phuopsis;HOOK. f
Meier;Färber-M.;Asperula;L.
Meier;Orient-M.;Asperula;L.
Meier;Griechischer M.;Asperula;L.
Meier;Borstiger M.;Asperula;L.
Meier;Karpaten-M.;Asperula;L.
Meier;Sechsblättriger M.;Asperula;L.
Meier;Turiner M.;Asperula;L.
Meier;Hügel-M.;Asperula;L.
Meier;Felsen-M.;Asperula;L.
Meier;Blaugrüner M.;Asperula;L.
Meier;Glänzender M.;Asperula;L.
Waldmeister, Labkraut;Waldmeister;Galium;L.
Färberröte, Krapp;Ostasiatische F., Ostasiatischer Krapp;Rubia;L.
Färberröte, Krapp;Wilde F., Wilder Krapp;Rubia;L.
Färberröte, Krapp;Echte F., Krapp;Rubia;L.
Moosglöckchen;Nordisches M.;Linnaea;GRONOV. ex L.
Schneeball;Immergrüner Sch., Lorbeer-Sch.;Viburnum;L.
Fieberwurz;Fiederspaltige F.;Triosteum;L.
Fieberwurz;Durchwachsenblättrige F.;Triosteum;L.
Fieberwurz;Himalaja-F.;Triosteum;L.
Holunder;Zwerg-H., Attich;Sambucus;L.
Goldbaldrian;Lappenblättriger G.;Patrinia;JUSS.
Goldbaldrian;Höckriger G.;Patrinia;JUSS.
Goldbaldrian;Sibirischer G.;Patrinia;JUSS.
Goldbaldrian;Skabiosenblättriger G.;Patrinia;JUSS.
Goldbaldrian;Behaarter G.;Patrinia;JUSS.
Rapünzchen, Feldsalat;Gewöhnliches R.;Valerianella;MILL.
Afrikanischer Baldrian;Afrikanischer B.;Fedia;GAERTN.
Baldrian;Echter B.;Valeriana;L.
Baldrian;Phu-B.;Valeriana;L.
Baldrian;Pyrenäen-B.;Valeriana;L.
Baldrian;Stein-B.;Valeriana;L.
Baldrian;Zwerg-B.;Valeriana;L.
Baldrian;Kaukasus-B.;Valeriana;L.
Baldrian;Felsen-B.;Valeriana;L.
Baldrian;Berg-B.;Valeriana;L.
Baldrian;Suendermann-B.;Valeriana;L.
Spornblume;Schmalblättrige S.;Centranthus;NECK.
Spornblume;Rote S.;Centranthus;NECK.
Spornblume;Großröhrige S.;Centranthus;NECK.
Spornblume;Fußangel-S.;Centranthus;NECK.
Kardendistel;Langblättrige K.;Morina;L.
Kardendistel;Zentralasiatische K.;Morina;L.
Kardendistel;Coulter-K.;Morina;L.
Schuppenkopf;Weißer Sch.;Cephalaria;SCHRAD.
Schuppenkopf;Riesen-Sch.;Cephalaria;SCHRAD.
Schuppenkopf;Alpen-Sch.;Cephalaria;SCHRAD.
Karde;Weber-K.;Dipsacus;L.
Karde;Wilde K.;Dipsacus;L.
Karde;Schlitzblatt-K.;Dipsacus;L.
Teufelsabbiss;Teufelsabbiss;Succisa;HALLER
Moorabbiss;Eingebogener M.;Morina;L.
Moorabbiss;Eingebogener M.;Succisella;BECK
Witwenblume;Orientalische W.;Knautia;L.
Witwenblume;Mazedonische W.;Knautia;L.
Witwenblume;Acker-W.;Knautia;L.
Witwenblume;Balkan-W.;Knautia;L.
Witwenblume;Wald-W.;Knautia;L.
Skabiose, Krätzkraut;Purpur-S.;Scabiosa;L.
Skabiose, Krätzkraut;Syrische S.;Scabiosa;L.
Skabiose, Krätzkraut;Stern-S.;Scabiosa;L.
Skabiose, Krätzkraut;Grasblättrige S.;Scabiosa;L.
Skabiose, Krätzkraut;Kaukasus-S.;Scabiosa;L.
Skabiose, Krätzkraut;Glanz-S.;Scabiosa;L.
Skabiose, Krätzkraut;Tauben-S.;Scabiosa;L.
Flügelkopf;Mehrjähriger F.;Pterocephalus;ADANS.
Glockenrebe;Glockenrebe;Cobaea;CAV.
Phlox, Flammenblume;Einjähriger Ph., Sommer-Ph.;Phlox;L.
Phlox, Flammenblume;Wald-Ph., Blauer Ph.;Phlox;L.
Phlox, Flammenblume;Prärie-Ph.;Phlox;L.
Phlox, Flammenblume;Anmutiger Ph.;Phlox;L.
Phlox, Flammenblume;Hoher Stauden-Ph.;Phlox;L.
Phlox, Flammenblume;Wiesen-Ph.;Phlox;L.
Phlox, Flammenblume;Wander-Ph.;Phlox;L.
Phlox, Flammenblume;Sand-Ph.;Phlox;L.
Phlox, Flammenblume;Moos-Ph.;Phlox;L.
Phlox, Flammenblume;Kissen-Ph.;Phlox;L.
Phlox, Flammenblume;Polster-Ph.;Phlox;L.
Phlox, Flammenblume;Ausgebreiteter Ph.;Phlox;L.
Leimsaat, Schleimsame, Kollomie;Großblütige L.;Collomia;NUTT.
Leimsaat, Schleimsame, Kollomie;Scharlachrote L.;Collomia;NUTT.
Gilie;Dreifarbige G.;Gilia;RUIZ
Gilie;Nadelkissen-G., Kopfblütige G.;Gilia;RUIZ
Gilie;Kalifornische G.;Gilia;RUIZ
Gilie;Schlitzblättrige G.;Gilia;RUIZ
Scharlachgilie;Zypressen-Sch.;Ipomopsis;MICHX.
Scharlachgilie;Westamerikanische Sch., Himmelsrakete;Ipomopsis;MICHX.
Linanthus, Bergphlox;Gemeiner L.;Linanthus;BENTH.
Linanthus, Bergphlox;Nuttall-L.;Linanthus;BENTH.
Linanthus, Bergphlox;Nelkenblütiger L.;Linanthus;BENTH.
Linanthus, Bergphlox;Großblütiger L.;Linanthus;BENTH.
Himmelsleiter;Klebrige H.;Polemonium;L.
Himmelsleiter;Brandegee-H.;Polemonium;L.
Himmelsleiter;Zierliche H.;Polemonium;L.
Himmelsleiter;Armblütige H.;Polemonium;L.
